3.407755581668624884e-02
4.559341950646298436e-01
2.173913043478260809e-02
1.116333725029377243e-02
2.555816686251468836e-02
1.859576968272620423e-01
3.554641598119859247e-02
2.849588719153936522e-02
2.015276145710928335e-01
