1.906318082788671046e-03
1.361655773420479380e-03
1.906318082788671046e-03
2.723311546840958761e-03
2.178649237472767095e-03
5.446623093681917738e-04
8.169934640522876065e-04
7.897603485838780232e-03
1.416122004357298417e-02
2.396514161220043501e-02
1.279956427015250565e-02
5.964052287581699668e-02
8.169934640522876065e-04
5.220588235294117974e-01
2.178649237472767095e-03
1.576797385620914982e-01
6.535947712418300852e-03
3.213507625272331303e-02
8.169934640522876065e-04
2.995642701525054463e-02
2.723311546840958761e-03
4.357298474945534017e-02
1.089324618736383548e-03
7.053376906318083173e-02
